Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,rp_high,rp_low,rt_high,rt_low,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call,EPS,PE,ADJEPS,ADJPE,EP1,EP4,HIGH50,HIGH100,HIGH200,dummy1,LOW50,LOW100,LOW200
2012-02-29,AHP,0.6392,0.6392,0.6271,0.6271,0.6271,16500,0.0,0,0.63238,0.62903,0.00335,0.00558,-0.00223,0.003,,0.62934,0.62233,0.61188,0.59486,0.63403,,,-0.0129,0.627,,-0.0,0.16,-0.47,0.32,-0.63,2.06,-1.4,5.05,2.0,5.0,6.0,6.0,8.0,19.0,15.0,49.0,0.0,0.0,0.00251,-0.00266,0.94102,48.48066,,48.481,3.59566,0.0,0.0,0.0,,0.0,0.0,0.0,,0.2747,0.1746,0.3448,0.0701,-0.1001,0.1702,0,0,0,,,,,0.15,,,,0.647,0.641,0.647,0.627,0.635,0.635,2012-02-13,2012-02-08,2012-02-02,2012-02-29,2012-02-09,2012-02-03,106000,4500,16500,154.78,-0.22,-6.27,0,0,0,0,0,0.008,0.002,0.004,0.003,0.0,0.001,0.00723,0.00238,0.00308,0.00558,0.00093,0.00249,44.762,83.262,55.81,0.0,25.036,33.714,83.381,71.569,100.0,0.0,57.108,57.108,48.481,71.394,69.211,44.885,64.225,61.447,2012-02-16,2011-12-14,2011-12-02,2012-02-29,2011-12-29,2011-12-13,2012-02-16,2012-01-31,2012-01-19,2012-02-29,2012-02-09,2012-01-20,2012-02-13,2012-02-08,2012-01-31,2012-02-29,2012-02-09,2012-02-03,2012-02-29,2012-02-13,2012-02-08,2012-02-28,2012-02-10,2012-02-03,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,n2p,n2p,p2n,p2p,p2n,Life.BearStart,Life.Bull,Life.BullRetrace,Life.BullEnd,Life.BearStart,,,10.1,6.21,4.59,13.66,2.87,1.83,0,0,0,-,0,0,0
2012-03-02,AHP,0.6271,0.6392,0.6271,0.6392,0.6392,20000,0.0,0,0.63343,0.62978,0.00365,0.0052,-0.00155,,,0.63009,0.62299,0.61242,0.5953,0.63443,0.634,,-0.0008,,,0.09,-0.47,0.32,-0.63,2.06,-1.4,5.05,-0.6,5.0,6.0,6.0,8.0,19.0,15.0,49.0,7.0,0.0121,0.0,0.00212,-0.00266,0.79625,44.32836,,,-4.15264,47.45098,15.81699,,,33.33333,11.11111,,,0.2769,0.1767,0.3479,0.071,-0.1002,0.1712,1,1,0,,,0.15,,,,,,0.647,0.641,0.647,0.627,0.635,0.635,2012-02-13,2012-02-08,2012-02-02,2012-02-29,2012-02-09,2012-02-03,4500,16500,20000,-0.22,-6.27,-67.72,0,0,0,0,0,0.008,0.002,0.004,0.003,0.0,0.001,0.00723,0.00238,0.00308,0.00558,0.00093,0.00249,44.762,83.262,55.81,0.0,25.036,33.714,83.381,71.569,100.0,0.0,57.108,57.108,48.481,71.394,69.211,44.885,64.225,61.447,2012-02-16,2011-12-14,2011-12-02,2012-02-29,2011-12-29,2011-12-13,2012-02-16,2012-01-31,2012-01-19,2012-02-29,2012-02-09,2012-01-20,2012-02-13,2012-02-08,2012-01-31,2012-02-29,2012-02-09,2012-02-03,2012-02-29,2012-02-13,2012-02-08,2012-02-28,2012-02-10,2012-02-03,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,20000.0,n2p,p2n,p2p,p2n,n2n,Life.Bull,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.BullRetrace,,,10.1,6.33,4.59,13.93,2.82,1.8,0,0,0,-,0,0,0
2012-03-05,AHP,0.6392,0.6392,0.6392,0.6392,0.6392,20500,0.0,0,0.63432,0.63048,0.00384,0.00492,-0.00109,,,0.63079,0.62363,0.61295,0.59574,0.6349,,,0.0052,,,0.02,-0.47,0.32,-0.63,2.06,-1.4,5.05,-0.6,4.0,6.0,6.0,8.0,19.0,15.0,49.0,7.0,0.0,0.0,0.00212,-0.00266,0.79625,44.32836,44.328,,-4.15264,47.45098,31.63399,,,66.66667,33.33333,,,0.2789,0.1784,0.3505,0.0716,-0.1005,0.1721,1,1,1,,0.15,,,,,,,0.647,0.641,0.647,0.627,0.635,0.635,2012-02-13,2012-02-08,2012-02-02,2012-02-29,2012-02-09,2012-02-03,16500,20000,20500,-6.27,-67.72,39.02,1,0,0,0,0,0.008,0.002,0.004,0.003,0.0,0.001,0.00723,0.00238,0.00308,0.00558,0.00093,0.00249,44.762,83.262,55.81,0.0,25.036,33.714,83.381,71.569,100.0,0.0,57.108,57.108,48.481,71.394,69.211,44.328,44.885,64.225,2012-02-16,2011-12-14,2011-12-02,2012-02-29,2011-12-29,2011-12-13,2012-02-16,2012-01-31,2012-01-19,2012-02-29,2012-02-09,2012-01-20,2012-02-13,2012-02-08,2012-01-31,2012-02-29,2012-02-09,2012-02-03,2012-02-29,2012-02-13,2012-02-08,2012-03-05,2012-02-28,2012-02-10,0,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,20500.0,,,,p2n,p2p,p2n,n2n,n2p,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.BullRetrace,Life.Bull,,,10.1,6.33,4.59,13.93,2.82,1.8,0,0,0,-,0,0,0
2012-03-06,AHP,0.6452,0.6452,0.6331,0.6392,0.6392,18000,0.0,0,0.63507,0.63113,0.00394,0.00473,-0.00079,,,0.63144,0.62424,0.61347,0.59617,0.63527,,,0.0052,,,-0.04,-0.47,0.32,-0.63,2.06,-1.4,5.05,-0.6,3.0,6.0,6.0,8.0,19.0,15.0,49.0,7.0,0.0,0.0,0.00212,-0.00183,1.16016,53.70705,,53.707,9.37905,47.45098,47.45098,,,88.95028,62.98343,,88.95,0.2807,0.1797,0.3527,0.072,-0.101,0.173,1,1,1,,0.15,,,,,,,0.647,0.641,0.647,0.627,0.635,0.635,2012-02-13,2012-02-08,2012-02-02,2012-02-29,2012-02-09,2012-02-03,20000,20500,18000,-67.72,39.02,2.63,1,0,0,0,0,0.008,0.002,0.004,0.003,0.0,0.001,0.00723,0.00238,0.00308,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,25.036,33.714,83.381,71.569,100.0,0.0,57.108,57.108,53.707,48.481,71.394,44.328,44.885,64.225,2012-02-16,2011-12-14,2011-12-02,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-02-29,2012-02-09,2012-01-20,2012-02-13,2012-02-08,2012-01-31,2012-02-29,2012-02-09,2012-02-03,2012-03-06,2012-02-29,2012-02-13,2012-03-05,2012-02-28,2012-02-10,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.BullRetrace,Life.Bull,,,10.1,6.33,4.59,13.93,2.82,1.8,0,0,0,-,0,0,0
2012-03-07,AHP,0.6331,0.6392,0.6331,0.6392,0.6392,15700,0.0,0,0.6357,0.63172,0.00398,0.00458,-0.0006,,,0.63204,0.62482,0.61398,0.5966,0.63539,,,0.0052,,,-0.06,-0.47,0.32,-0.63,2.06,-1.4,5.05,-0.6,2.0,6.0,6.0,8.0,19.0,15.0,49.0,7.0,0.0,0.0,0.0017,-0.00183,0.92969,48.17814,48.178,,-5.52886,47.45098,47.45098,,,77.90055,77.83917,,,0.2822,0.1806,0.3544,0.0722,-0.1016,0.1738,1,1,1,,0.15,,,,,,,0.647,0.641,0.647,0.627,0.635,0.635,2012-02-13,2012-02-08,2012-02-02,2012-02-29,2012-02-09,2012-02-03,20500,18000,15700,39.02,2.63,-7.35,1,0,0,0,0,0.008,0.002,0.004,0.003,0.0,0.001,0.00723,0.00238,0.00308,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,25.036,33.714,83.381,71.569,100.0,0.0,57.108,57.108,53.707,48.481,71.394,48.178,44.328,44.885,2012-02-16,2011-12-14,2011-12-02,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-02-29,2012-02-09,2012-01-20,2012-02-13,2012-02-08,2012-01-31,2012-02-29,2012-02-09,2012-02-03,2012-03-06,2012-02-29,2012-02-13,2012-03-07,2012-03-05,2012-02-28,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.BullRetrace,Life.Bull,,,10.1,6.33,4.59,13.93,2.82,1.8,0,0,0,-,0,0,0
2012-03-08,AHP,0.6392,0.6392,0.6392,0.6392,0.6392,5000,0.0,0,0.63624,0.63228,0.00396,0.00446,-0.00049,,0.004,0.63259,0.62539,0.61448,0.59702,0.63516,,,0.0052,,0.639,-0.02,-0.47,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.0,6.0,6.0,8.0,19.0,15.0,49.0,7.0,0.0,0.0,0.0017,-0.00141,1.20812,54.71264,,54.713,6.53464,47.45098,47.45098,,47.451,66.85083,77.90055,,,0.2837,0.1811,0.3557,0.072,-0.1026,0.1746,1,1,1,,0.15,,,,,,,0.639,0.647,0.641,0.627,0.635,0.635,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,18000,15700,5000,2.63,-7.35,-28.6,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,25.036,33.714,47.451,83.381,71.569,0.0,57.108,57.108,54.713,53.707,48.481,48.178,44.328,44.885,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-02-29,2012-02-09,2012-01-20,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,2012-03-08,2012-03-06,2012-02-29,2012-03-07,2012-03-05,2012-02-28,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BullRetrace,Life.BullEnd,Life.BearStart,Life.BullRetrace,Life.Bull,,,10.1,6.33,4.59,13.93,2.82,1.8,0,0,0,-,0,0,0
2012-03-09,AHP,0.6331,0.6331,0.6331,0.6331,0.6331,2000,0.0,0,0.63576,0.63234,0.00342,0.00425,-0.00083,,,0.63263,0.62569,0.61484,0.59738,0.63462,,0.635,-0.0009,,,-0.41,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.21,6.0,6.0,8.0,19.0,15.0,49.0,7.0,16.0,-0.0,-0.0061,0.00128,-0.00184,0.6938,40.9611,,,-13.7519,23.52941,39.47712,,,44.56722,63.1062,,,0.2831,0.1779,0.3525,0.0694,-0.1052,0.1746,0,1,0,,,,0.15,,,,,0.639,0.647,0.641,0.627,0.635,0.635,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,15700,5000,2000,-7.35,-28.6,-41.34,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,25.036,33.714,47.451,83.381,71.569,0.0,57.108,57.108,54.713,53.707,48.481,48.178,44.328,44.885,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-02-29,2012-02-09,2012-01-20,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,2012-03-08,2012-03-06,2012-02-29,2012-03-07,2012-03-05,2012-02-28,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BullEnd,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
2012-03-12,AHP,0.6331,0.6331,0.6331,0.6331,0.6331,3000,0.0,0,0.63535,0.63239,0.00295,0.00399,-0.00104,,,0.63266,0.62598,0.61521,0.59774,0.63391,,,-0.0019,,,-0.3,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.21,5.0,6.0,8.0,19.0,15.0,49.0,7.0,16.0,0.0,0.0,0.00086,-0.00184,0.46899,31.92612,,,-22.78688,23.52941,31.50327,,,22.28361,44.56722,,,0.2824,0.1745,0.3492,0.0668,-0.1079,0.1747,0,0,0,,,,,0.15,,,,0.639,0.647,0.641,0.627,0.635,0.635,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,5000,2000,3000,-28.6,-41.34,-55.94,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,25.036,33.714,47.451,83.381,71.569,0.0,57.108,57.108,54.713,53.707,48.481,48.178,44.328,44.885,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-02-29,2012-02-09,2012-01-20,2012-03-08,2012-02-13,2012-02-08,2012-02-29,2012-02-09,2012-02-03,2012-03-08,2012-03-06,2012-02-29,2012-03-07,2012-03-05,2012-02-28,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
2012-03-13,AHP,0.6271,0.6271,0.6271,0.6271,0.6271,3000,0.0,0,0.63408,0.632,0.00208,0.00361,-0.00153,,,0.63224,0.62603,0.61544,0.59803,0.63323,,,-0.0079,0.627,,-0.19,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.21,4.0,6.0,8.0,19.0,15.0,49.0,7.0,16.0,-0.0,-0.006,0.00086,-0.00186,0.46538,31.75853,31.759,,-22.95447,0.0,15.68627,0.0,,0.0,22.28361,0.0,,0.28,0.168,0.3421,0.0621,-0.112,0.1741,0,0,0,,,,,0.15,,,,0.639,0.647,0.641,0.627,0.627,0.635,2012-03-08,2012-02-13,2012-02-08,2012-03-13,2012-02-29,2012-02-09,2000,3000,3000,-41.34,-55.94,-20.0,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,47.451,83.381,71.569,0.0,0.0,57.108,54.713,53.707,48.481,31.759,48.178,44.328,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-08,2012-02-13,2012-02-08,2012-03-13,2012-02-29,2012-02-09,2012-03-08,2012-03-06,2012-02-29,2012-03-13,2012-03-07,2012-03-05,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.21,4.59,13.66,2.87,1.83,0,0,0,-,0,0,0
2012-03-15,AHP,0.6271,0.6331,0.6271,0.6331,0.6331,2000,0.0,0,0.63393,0.63208,0.00185,0.00325,-0.00141,,,0.6323,0.6263,0.61579,0.59838,0.6327,,,-0.0019,,,-0.11,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.21,2.0,6.0,8.0,19.0,15.0,49.0,7.0,16.0,0.006,0.0,0.00129,-0.00186,0.69615,41.04308,,,9.28408,33.14917,18.89286,,,16.52893,12.93751,,,0.2792,0.1651,0.3392,0.06,-0.1141,0.1741,0,0,0,,,,,0.15,,,,0.639,0.647,0.641,0.627,0.627,0.635,2012-03-08,2012-02-13,2012-02-08,2012-03-13,2012-02-29,2012-02-09,3000,3000,2000,-55.94,-20.0,0.0,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,47.451,83.381,71.569,0.0,0.0,57.108,54.713,53.707,48.481,31.759,48.178,44.328,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-08,2012-02-13,2012-02-08,2012-03-13,2012-02-29,2012-02-09,2012-03-08,2012-03-06,2012-02-29,2012-03-13,2012-03-07,2012-03-05,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
2012-03-16,AHP,0.6271,0.6331,0.6271,0.6331,0.6331,9000,0.0,0,0.6338,0.63216,0.00164,0.00293,-0.00129,,,0.63236,0.62657,0.61613,0.59873,0.63244,,,-0.0019,,0.633,-0.07,0.32,-0.63,2.06,-1.4,5.05,-0.6,1.21,1.0,6.0,8.0,19.0,15.0,49.0,7.0,16.0,0.0,0.0,0.00129,-0.00129,1.0,50.0,,50.0,18.241,33.14917,22.09945,,33.149,49.86226,22.13039,,,0.2784,0.1623,0.3363,0.0579,-0.1161,0.174,0,0,0,,,,,0.15,,,,0.633,0.639,0.647,0.627,0.627,0.635,2012-03-16,2012-03-08,2012-02-13,2012-03-13,2012-02-29,2012-02-09,3000,2000,9000,-20.0,0.0,74.99,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,33.149,47.451,83.381,0.0,0.0,57.108,50.0,54.713,53.707,31.759,48.178,44.328,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-16,2012-03-08,2012-02-13,2012-03-13,2012-02-29,2012-02-09,2012-03-16,2012-03-08,2012-03-06,2012-03-13,2012-03-07,2012-03-05,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
2012-03-19,AHP,0.6271,0.6271,0.6271,0.6271,0.6271,5500,0.0,0,0.63277,0.63178,0.00099,0.00254,-0.00156,,,0.63196,0.62659,0.61635,0.59901,0.63249,0.632,,-0.0079,0.627,,0.24,-0.63,2.06,-1.4,5.05,-0.6,1.21,-0.45,6.0,8.0,19.0,15.0,49.0,7.0,16.0,18.0,-0.0,-0.006,0.00129,-0.00172,0.75104,42.891,42.891,,-7.109,0.0,22.09945,0.0,,49.86226,38.75115,,,0.2758,0.1561,0.3295,0.0537,-0.1197,0.1734,0,0,0,,,,,0.15,,,,0.633,0.639,0.647,0.627,0.627,0.627,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,2000,9000,5500,0.0,74.99,17.86,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,33.149,47.451,83.381,0.0,0.0,0.0,50.0,54.713,53.707,42.891,31.759,48.178,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,2012-03-16,2012-03-08,2012-03-06,2012-03-19,2012-03-13,2012-03-07,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.21,4.59,13.66,2.87,1.83,0,0,0,-,0,0,0
2012-03-20,AHP,0.6331,0.6331,0.6331,0.6331,0.6331,5000,0.0,0,0.63282,0.63188,0.00094,0.00222,-0.00128,,,0.63205,0.62685,0.61668,0.59935,0.63278,,,0.0011,,,0.19,-0.63,2.06,-1.4,5.05,-0.6,1.21,-0.45,5.0,8.0,19.0,15.0,49.0,7.0,16.0,18.0,0.006,0.0,0.00172,-0.00129,1.33149,57.109,,,14.218,33.14917,22.09945,,,66.66667,55.46373,,,0.275,0.1537,0.327,0.052,-0.1213,0.1733,0,0,0,,,,,0.15,,,,0.633,0.639,0.647,0.627,0.627,0.627,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,9000,5500,5000,74.99,17.86,18.18,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,33.149,47.451,83.381,0.0,0.0,0.0,50.0,54.713,53.707,42.891,31.759,48.178,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,2012-03-16,2012-03-08,2012-03-06,2012-03-19,2012-03-13,2012-03-07,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
2012-03-21,AHP,0.6331,0.6331,0.6331,0.6331,0.6331,5000,0.0,0,0.63286,0.63197,0.00089,0.00196,-0.00106,,,0.63213,0.62709,0.61701,0.59968,0.6332,,,0.0011,,,0.13,-0.63,2.06,-1.4,5.05,-0.6,1.21,-0.45,4.0,8.0,19.0,15.0,49.0,7.0,16.0,18.0,0.0,0.0,0.00172,-0.00129,1.33149,57.109,,,14.218,33.14917,22.09945,,,66.66667,61.0652,,,0.2741,0.1512,0.3245,0.0504,-0.1229,0.1733,0,0,0,,,,,0.15,,,,0.633,0.639,0.647,0.627,0.627,0.627,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,5500,5000,5000,17.86,18.18,-20.51,0,0,1,0,0,0.004,0.008,0.002,0.003,0.0,0.001,0.00446,0.00723,0.00238,0.00558,0.00093,0.00249,88.95,44.762,83.262,0.0,0.0,25.036,33.149,47.451,83.381,0.0,0.0,0.0,50.0,54.713,53.707,42.891,31.759,48.178,2012-03-08,2012-02-16,2011-12-14,2012-02-29,2011-12-29,2011-12-13,2012-03-06,2012-02-16,2012-01-31,2012-03-13,2012-02-29,2012-02-09,2012-03-16,2012-03-08,2012-02-13,2012-03-19,2012-03-13,2012-02-29,2012-03-16,2012-03-08,2012-03-06,2012-03-19,2012-03-13,2012-03-07,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,,,,,p2n,p2p,p2n,n2n,n2p,Life.BearStart,Life.BullRetrace,Life.Bull,Life.BullEnd,Life.BearStart,,,10.1,6.27,4.59,13.79,2.84,1.81,0,0,0,-,0,0,0
