Date,smooth_close,smooth_troughs,smooth_peaks,close_troughs,close_peaks,ma25,ma50,ma100,ma200,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,smooth_p1,smooth_p2,smooth_p3,smooth_t1,smooth_t2,smooth_t3,smooth_p1_date,smooth_p2_date,smooth_p3_date,smooth_t1_date,smooth_t2_date,smooth_t3_date,smooth_diff_1,smooth_diff_2,smooth_diff_3,smooth_diff_4,smooth_diff_5,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,macd_p1_days,macd_p2_days,macd_p3_days,macd_t1_days,macd_t2_days,macd_t3_days,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,minsmcp,maxsmcp,minsmct,maxsmct,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call
2010-01-28,0.12931,,,,,0.11808,0.11162,0.11198,0.15379,0.12484,0.11769,0.00715,0.00574,0.00141,,,0.54,-13.08,52.21,-12.79,20.67,-4.42,0.58,-13.22,3.0,22.0,32.0,26.0,29.0,20.0,6.0,43.0,-0.0,-0.025,0.00536,-0.00464,1.15385,53.57143,,,-17.85757,44.44444,59.25926,,,53.7037,36.41975,,,-0.4217,0.0646,-0.4217,0.0,0.4863,-0.4863,1,1,1,,,,,,,-0.15,,0.106,0.116,0.108,0.1,0.102,0.073,2009-07-27,2009-06-16,2009-01-15,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,42000,2500,38000,48.58,-54.95,66.33,0.007,0.001,0.003,0.005,-0.001,-0.001,0.00495,-2e-05,0.00314,0.00494,-0.00054,-0.0004,48.148,60.847,48.81,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,48.0,50.0,47.368,2010-01-18,2009-10-16,2009-07-23,2010-01-22,2009-11-11,2009-10-12,94,85,9,72,30,88,2010-01-13,2009-12-16,2009-12-14,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-01-22,2010-01-07,2009-11-17,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,-38000.0,,,,p2n,n2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-01-29,0.12963,,,,,0.11899,0.11234,0.11234,0.15356,0.12563,0.11861,0.00703,0.006,0.00103,,,0.29,-13.08,52.21,-12.79,20.67,-4.42,0.58,-13.22,2.0,22.0,32.0,26.0,29.0,20.0,6.0,43.0,0.0,0.0,0.00536,-0.00464,1.15385,53.57143,,,-17.85757,44.44444,62.96296,,,62.96296,51.85185,,62.963,-0.4122,0.0665,-0.4122,0.0,0.4787,-0.4787,1,1,1,,,,,,,-0.15,,0.106,0.116,0.108,0.1,0.102,0.073,2009-07-27,2009-06-16,2009-01-15,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,2500,38000,55000,-54.95,66.33,15.76,0.007,0.001,0.003,0.005,-0.001,-0.001,0.00495,-2e-05,0.00314,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,48.0,50.0,47.368,2010-01-18,2009-10-16,2009-07-23,2010-01-22,2009-11-11,2009-10-12,94,85,9,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-01-22,2010-01-07,2009-11-17,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,,,,,p2n,n2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-02,0.12958,,0.13,,,0.11984,0.11303,0.11269,0.15332,0.12631,0.11945,0.00686,0.00617,0.00069,,,-12.8,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,22.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00536,-0.00464,1.15385,53.57143,,,-17.85757,44.44444,44.44444,,,42.12963,52.9321,,,-0.4063,0.0715,-0.4063,0.0,0.4778,-0.4778,1,1,1,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,30.0,6.0,3.92,13.73,58.9,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,38000,55000,20000,66.33,15.76,18.32,0.007,0.001,0.003,0.005,-0.001,-0.001,0.00495,-2e-05,0.00314,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,48.0,50.0,47.368,2010-01-18,2009-10-16,2009-07-23,2010-01-22,2009-11-11,2009-10-12,94,85,9,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-01-22,2010-01-07,2009-11-17,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,,,,,p2n,n2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-03,0.12898,,,,,0.12062,0.1137,0.11303,0.15309,0.12687,0.12023,0.00664,0.00626,0.00038,,0.007,-12.39,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,21.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00536,-0.00464,1.15385,53.57143,,,-17.85757,44.44444,44.44444,,,36.83862,47.31041,,,-0.4006,0.0759,-0.4006,0.0,0.4765,-0.4765,1,1,1,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,55000,20000,6100,15.76,18.32,-28.23,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,48.0,50.0,47.368,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-01-22,2010-01-07,2009-11-17,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,,,6100.0,,n2n,n2p,p2n,n2p,p2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-12,0.12774,,,,,0.12134,0.11434,0.11337,0.15286,0.12735,0.12095,0.0064,0.00629,0.00011,,,-11.54,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,14.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00536,-0.00464,1.15385,53.57143,53.571,,-17.85757,33.33333,40.74074,,,28.69048,35.88624,,,-0.3949,0.0797,-0.3949,0.0,0.4746,-0.4746,1,1,1,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,20000,6100,7000,18.32,-28.23,-59.19,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,53.571,48.0,50.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-02-12,2010-01-22,2010-01-07,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,,,,,n2n,n2p,p2n,n2p,p2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-17,0.12595,,,,,0.12201,0.11495,0.1137,0.15263,0.12776,0.12162,0.00614,0.00626,-0.00012,,,-10.28,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,11.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00536,-0.00429,1.25,55.55556,,,1.98456,33.33333,37.03704,,,22.85714,29.46208,,,-0.3893,0.0831,-0.3893,0.0,0.4724,-0.4724,1,1,1,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,6100,7000,300000,-28.23,-59.19,845.9,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,71.429,70.833,58.333,53.571,48.0,50.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-01-27,2010-01-12,2009-12-24,2010-02-12,2010-01-22,2010-01-07,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,300000.0,,,,n2p,p2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-18,0.12385,,,,,0.12262,0.11554,0.11402,0.15241,0.12811,0.12225,0.00586,0.00618,-0.00032,,,-8.76,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,10.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00536,-0.00393,1.36364,57.69231,,57.692,4.12131,33.33333,33.33333,,,20.0,23.84921,,,-0.3839,0.086,-0.3839,0.0,0.4699,-0.4699,1,1,1,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,7000,300000,18000,-59.19,845.9,3.8,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,57.692,71.429,70.833,53.571,48.0,50.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-02-18,2010-01-27,2010-01-12,2010-02-12,2010-01-22,2010-01-07,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,,,,,n2p,p2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-19,0.12175,,,,,0.12242,0.11572,0.11414,0.15209,0.12686,0.12208,0.00478,0.0059,-0.00112,,,-7.19,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,9.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,-0.0,-0.01,0.00393,-0.00464,0.84615,45.83333,,,-11.85867,16.66667,27.77778,,,13.33333,18.73016,,,-0.3795,0.0828,-0.3795,0.0,0.4623,-0.4623,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,300000,18000,2000,845.9,3.8,-1.54,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,57.692,71.429,70.833,53.571,48.0,50.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-02-18,2010-01-27,2010-01-12,2010-02-12,2010-01-22,2010-01-07,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,,,,,n2p,p2n,n2p,p2n,n2p,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-22,0.11974,,,,,0.12185,0.11569,0.11416,0.15172,0.12503,0.12155,0.00348,0.00542,-0.00194,,,-5.63,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,8.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,-0.0,-0.005,0.00321,-0.005,0.64286,39.13043,39.13,,-18.56157,8.33333,19.44444,,,6.66667,13.33333,,,-0.3756,0.0769,-0.3756,0.0,0.4525,-0.4525,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.095,2010-01-27,2010-01-12,2009-12-24,2010-01-21,2010-01-07,2009-11-17,18000,2000,25000,3.8,-1.54,-85.94,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,16.667,14.286,42.328,100.0,75.0,75.0,25.0,40.0,12.5,57.692,71.429,70.833,39.13,53.571,48.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-01-22,2010-01-07,2009-12-15,2010-01-27,2010-01-12,2009-12-14,2010-01-21,2010-01-07,2009-11-17,2010-02-18,2010-01-27,2010-01-12,2010-02-22,2010-02-12,2010-01-22,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,,,,-25000.0,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-24,0.11783,,,0.11,,0.12094,0.11547,0.11407,0.1513,0.12272,0.1207,0.00202,0.00474,-0.00271,,,-4.1,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,6.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,-0.0,-0.005,0.00321,-0.00429,0.75,42.85714,,,3.72714,0.0,8.33333,0.0,,0.0,6.66667,0.0,,-0.3723,0.0687,-0.3723,0.0,0.441,-0.441,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.155,0.14,0.12,0.11,0.11,0.11,2010-01-27,2010-01-12,2009-12-24,2010-02-24,2010-01-21,2010-01-07,2000,25000,5000,-1.54,-85.94,-28.89,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,0.0,16.667,14.286,100.0,75.0,75.0,0.0,25.0,40.0,57.692,71.429,70.833,39.13,53.571,48.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-02-24,2010-01-22,2010-01-07,2010-01-27,2010-01-12,2009-12-14,2010-02-24,2010-01-21,2010-01-07,2010-02-18,2010-01-27,2010-01-12,2010-02-22,2010-02-12,2010-01-22,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,,,,,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-02-25,0.1161,,,,0.12,0.12087,0.11564,0.11419,0.15099,0.1223,0.12065,0.00166,0.00412,-0.00247,,,-2.67,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,5.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.01,0.0,0.00393,-0.00429,0.91667,47.82609,,,8.69609,16.66667,8.33333,,16.667,16.66667,7.77778,,,-0.368,0.0668,-0.368,0.0,0.4348,-0.4348,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.12,0.155,0.14,0.11,0.11,0.11,2010-02-25,2010-01-27,2010-01-12,2010-02-24,2010-01-21,2010-01-07,25000,5000,3000,-85.94,-28.89,3.12,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,0.0,16.667,14.286,16.667,100.0,75.0,0.0,25.0,40.0,57.692,71.429,70.833,39.13,53.571,48.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-02-24,2010-01-22,2010-01-07,2010-02-25,2010-01-27,2010-01-12,2010-02-24,2010-01-21,2010-01-07,2010-02-18,2010-01-27,2010-01-12,2010-02-22,2010-02-12,2010-01-22,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-03-01,0.11465,,,0.11,,0.12003,0.11542,0.11411,0.15058,0.12041,0.11986,0.00055,0.00341,-0.00286,,,-1.44,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,3.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,-0.0,-0.01,0.00393,-0.00393,1.0,50.0,,,10.87,0.0,5.55556,0.0,,16.66667,11.11111,,,-0.3647,0.0592,-0.3647,0.0,0.4239,-0.4239,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.12,0.155,0.14,0.11,0.11,0.11,2010-02-25,2010-01-27,2010-01-12,2010-03-01,2010-02-24,2010-01-21,5000,3000,21000,-28.89,3.12,-12.12,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,0.0,16.667,14.286,16.667,100.0,75.0,0.0,0.0,25.0,57.692,71.429,70.833,39.13,53.571,48.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-02-24,2010-01-22,2010-01-07,2010-02-25,2010-01-27,2010-01-12,2010-03-01,2010-02-24,2010-01-21,2010-02-18,2010-01-27,2010-01-12,2010-02-22,2010-02-12,2010-01-22,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-03-02,0.11362,,,,,0.11964,0.11541,0.11413,0.15023,0.11958,0.1195,8e-05,0.00274,-0.00266,,,-0.54,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,2.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.005,0.0,0.00393,-0.00393,1.0,50.0,,50.0,10.87,8.33333,8.33333,,,33.33333,22.22222,,,-0.361,0.0551,-0.361,0.0,0.4161,-0.4161,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.12,0.155,0.14,0.11,0.11,0.11,2010-02-25,2010-01-27,2010-01-12,2010-03-01,2010-02-24,2010-01-21,3000,21000,5000,3.12,-12.12,0.0,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,0.0,16.667,14.286,16.667,100.0,75.0,0.0,0.0,25.0,50.0,57.692,71.429,39.13,53.571,48.0,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-02-24,2010-01-22,2010-01-07,2010-02-25,2010-01-27,2010-01-12,2010-03-01,2010-02-24,2010-01-21,2010-03-02,2010-02-18,2010-01-27,2010-02-22,2010-02-12,2010-01-22,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-03-03,0.11315,,,,0.115,0.11929,0.11539,0.11414,0.14988,0.11887,0.11917,-0.00029,0.00214,-0.00243,,,-0.13,52.21,-12.79,20.67,-4.42,0.58,-13.22,15.89,1.0,32.0,26.0,29.0,20.0,6.0,43.0,33.0,0.0,0.0,0.00107,-0.00393,0.27273,21.42857,21.429,,-28.57143,8.33333,5.55556,,8.333,33.33333,27.77778,,,-0.3574,0.0515,-0.3574,0.0,0.4089,-0.4089,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.1,0.102,0.073,2010-02-02,2009-07-27,2009-06-16,2009-09-14,2009-07-07,2009-03-20,,,,,,0.115,0.12,0.155,0.11,0.11,0.11,2010-03-03,2010-02-25,2010-01-27,2010-03-01,2010-02-24,2010-01-21,21000,5000,20000,-12.12,0.0,58.62,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,62.963,48.148,60.847,0.0,16.667,14.286,8.333,16.667,100.0,0.0,0.0,25.0,50.0,57.692,71.429,21.429,39.13,53.571,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-01-29,2010-01-13,2009-12-16,2010-02-24,2010-01-22,2010-01-07,2010-03-03,2010-02-25,2010-01-27,2010-03-01,2010-02-24,2010-01-21,2010-03-02,2010-02-18,2010-01-27,2010-03-03,2010-02-22,2010-02-12,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,,,,p2n,n2p,p2n,n2p,n2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
2010-03-04,0.11337,0.113,,,,0.11857,0.11518,0.11406,0.14948,0.11751,0.11849,-0.00098,0.00151,-0.00249,,,51.72,-12.79,20.67,-4.42,0.58,-13.22,15.89,-1.14,32.0,26.0,29.0,20.0,6.0,43.0,33.0,11.0,-0.0,-0.005,0.00107,-0.0025,0.42857,30.0,,,8.571,0.0,5.55556,,,33.33333,33.33333,,33.333,-0.3542,0.0451,-0.3542,0.0,0.3993,-0.3993,1,1,0,,,,,,,-0.15,,0.13,0.106,0.116,0.113,0.1,0.102,2010-02-02,2009-07-27,2009-06-16,2010-03-04,2009-09-14,2009-07-07,15.04,30.0,6.0,3.92,,0.115,0.12,0.155,0.11,0.11,0.11,2010-03-03,2010-02-25,2010-01-27,2010-03-01,2010-02-24,2010-01-21,5000,20000,2000,0.0,58.62,-41.3,0.007,0.007,0.001,0.005,-0.001,-0.001,0.00626,0.00495,-2e-05,0.00494,-0.00054,-0.0004,33.333,62.963,48.148,0.0,16.667,14.286,8.333,16.667,100.0,0.0,0.0,25.0,50.0,57.692,71.429,21.429,39.13,53.571,2010-02-03,2010-01-18,2009-10-16,2010-01-22,2009-11-11,2009-10-12,16,94,85,72,30,88,2010-03-04,2010-01-29,2010-01-13,2010-02-24,2010-01-22,2010-01-07,2010-03-03,2010-02-25,2010-01-27,2010-03-01,2010-02-24,2010-01-21,2010-03-02,2010-02-18,2010-01-27,2010-03-03,2010-02-22,2010-02-12,0,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,,-2000.0,,n2p,p2n,n2p,n2n,p2n,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,Life.BearRecovery,,
