Date,Counter,Open,High,Low,Close,AdjClose,Volume,Dividends,StockSplits,macd_short,macd_long,MACD,MACD_signal,macd_distance,macd_troughs,macd_peaks,ma25,ma50,ma100,ma200,smooth_close,smooth_troughs,smooth_peaks,smooth_distance,close_troughs,close_peaks,PnL1,PnL2,PnL3,PnL4,PnL5,PnL6,PnL7,PnL8,PnL1_days,PnL2_days,PnL3_days,PnL4_days,PnL5_days,PnL6_days,PnL7_days,PnL8_days,rsi_up_chg,rsi_down_chg,rsi_up_chg_avg,rsi_down_chg_avg,rsi_rs,RSI,rsi_troughs,rsi_peaks,rsi_distance,fastK,fastD,fast_troughs,fast_peaks,slowK,slowD,slow_troughs,slow_peaks,dist_no25,dist_no200,dist_all4,all_no25,no200_no25,all_no200,all4_up,no25_up,no200_up,bull_start,bull,bull_retrace,bull_end,bear_start,bear,bear_recovery,bear_end,close_p1,close_p2,close_p3,close_t1,close_t2,close_t3,close_p1_date,close_p2_date,close_p3_date,close_t1_date,close_t2_date,close_t3_date,v3,v2,v1,v3p,v2p,v1p,rise_macd,bull_macd,bear_macd,bull_rsi,bear_rsi,macd_p1,macd_p2,macd_p3,macd_t1,macd_t2,macd_t3,macd_p1_signal,macd_p2_signal,macd_p3_signal,macd_t1_signal,macd_t2_signal,macd_t3_signal,slow_p1,slow_p2,slow_p3,slow_t1,slow_t2,slow_t3,fast_p1,fast_p2,fast_p3,fast_t1,fast_t2,fast_t3,rsi_p1,rsi_p2,rsi_p3,rsi_t1,rsi_t2,rsi_t3,macd_p1_date,macd_p2_date,macd_p3_date,macd_t1_date,macd_t2_date,macd_t3_date,slow_p1_date,slow_p2_date,slow_p3_date,slow_t1_date,slow_t2_date,slow_t3_date,fast_p1_date,fast_p2_date,fast_p3_date,fast_t1_date,fast_t2_date,fast_t3_date,rsi_p1_date,rsi_p2_date,rsi_p3_date,rsi_t1_date,rsi_t2_date,rsi_t3_date,mincp,maxcp,minct,maxct,minmp,maxmp,minmt,maxmt,minsp,maxsp,minst,maxst,minfp,maxfp,minft,maxft,minrp,maxrp,minrt,maxrt,sp_high,sp_vhigh,sp_uhigh,st_high,st_vhigh,st_uhigh,sp_low,sp_vlow,sp_ulow,st_low,st_vlow,st_ulow,fp_high,fp_vhigh,fp_uhigh,ft_high,ft_vhigh,ft_uhigh,fp_low,fp_vlow,fp_ulow,ft_low,ft_vlow,ft_ulow,rp_high,rp_low,rt_high,rt_low,mp_positives,mt_positives,vol_n2p,vol_p2p,vol_p2n,vol_n2n,vol_hist5,vol_hist4,vol_hist3,vol_hist2,vol_hist1,life5,life4,life3,life2,life1,buy_call,sell_call,EPS,PE,ADJEPS,ADJPE,EP1,EP4,HIGH50,HIGH100,HIGH200,dummy1,LOW50,LOW100,LOW200
2013-07-18,SIGGAS,0.2354,0.2373,0.2354,0.2373,0.2373,3129,0.0,0,0.23589,0.23629,-0.0004,-0.00079,0.00039,,-0.0,0.23626,0.23625,0.23543,0.23857,0.23487,,,0.0013,,,-1.65,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,17.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,-0.0,-0.0019,0.00081,-0.00068,1.2,54.54545,,54.545,4.54545,80.0,80.0,,,91.66667,83.14815,,91.667,-0.0314,0.0083,-0.0314,0.0,0.0397,-0.0397,1,1,1,,,,,,,-0.15,,0.239,0.239,0.239,0.232,0.235,0.234,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,119950,37549,3129,-52.49,-22.38,-30.63,0,0,0,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,91.667,88.889,55.556,13.333,33.333,3.509,100.0,21.053,21.053,0.0,10.526,5.263,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-18,2013-07-08,2013-07-01,2013-07-11,2013-07-03,2013-06-24,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,p2n,p2n,n2p,p2p,p2n,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.48,1.16,20.46,0.08,1.22,0,0,0,-,0,0,0
2013-07-19,SIGGAS,0.2316,0.2335,0.2316,0.2335,0.2335,62582,0.0,0,0.23552,0.23608,-0.00056,-0.00074,0.00018,,,0.23605,0.23614,0.23539,0.23852,0.23472,,,-0.0025,,,-1.59,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,16.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,-0.0,-0.0038,0.00081,-0.00095,0.85714,46.15385,,,-8.39115,40.0,73.33333,,,66.66667,82.40741,,,-0.0313,0.0075,-0.0313,0.0,0.0388,-0.0388,1,1,0,,,,,,,-0.15,,0.239,0.239,0.239,0.232,0.235,0.234,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,37549,3129,62582,-22.38,-30.63,-35.71,0,0,0,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,91.667,88.889,55.556,13.333,33.333,3.509,100.0,21.053,21.053,0.0,10.526,5.263,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-18,2013-07-08,2013-07-01,2013-07-11,2013-07-03,2013-06-24,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,p2n,p2n,n2p,p2p,p2n,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.22,1.16,20.13,0.09,1.24,0,0,0,-,0,0,0
2013-07-22,SIGGAS,0.2335,0.2335,0.2335,0.2335,0.2335,13559,0.0,0,0.23521,0.23589,-0.00068,-0.00073,5e-05,,,0.23585,0.23604,0.23536,0.23847,0.23445,,,-0.0025,,,-1.47,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,15.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00081,-0.00095,0.85714,46.15385,,,-8.39115,40.0,53.33333,,,41.66667,66.66667,,,-0.0311,0.0068,-0.0311,0.0,0.0379,-0.0379,1,1,0,,,,,,,-0.15,,0.239,0.239,0.239,0.232,0.235,0.234,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,3129,62582,13559,-30.63,-35.71,-23.23,0,0,0,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,91.667,88.889,55.556,13.333,33.333,3.509,100.0,21.053,21.053,0.0,10.526,5.263,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-18,2013-07-08,2013-07-01,2013-07-11,2013-07-03,2013-06-24,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,p2n,p2n,n2p,p2p,p2n,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.22,1.16,20.13,0.09,1.24,0,0,0,-,0,0,0
2013-07-23,SIGGAS,0.2335,0.2335,0.2335,0.2335,0.2335,6258,0.0,0,0.23495,0.23572,-0.00077,-0.00074,-3e-05,,,0.23567,0.23594,0.23532,0.23842,0.23405,,,-0.0025,,,-1.3,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,14.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00081,-0.00095,0.85714,46.15385,,,-8.39115,40.0,40.0,,,25.0,44.44444,25.0,,-0.031,0.0062,-0.031,0.0,0.0372,-0.0372,1,1,0,,,,,,,-0.15,,0.239,0.239,0.239,0.232,0.235,0.234,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,62582,13559,6258,-35.71,-23.23,3.95,0,0,0,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,91.667,88.889,55.556,25.0,13.333,33.333,100.0,21.053,21.053,0.0,10.526,5.263,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-18,2013-07-08,2013-07-01,2013-07-23,2013-07-11,2013-07-03,2013-07-17,2013-07-08,2013-06-27,2013-07-10,2013-07-03,2013-06-26,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,p2n,p2n,n2p,p2p,p2n,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.22,1.16,20.13,0.09,1.24,0,0,0,-,0,0,0
2013-07-24,SIGGAS,0.2335,0.2335,0.2335,0.2335,0.2335,31291,0.0,0,0.23473,0.23555,-0.00083,-0.00076,-7e-05,,,0.2355,0.23584,0.23528,0.23837,0.23358,,,-0.0025,0.234,,-1.11,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,13.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00068,-0.00095,0.71429,41.66667,,,-12.87833,40.0,40.0,40.0,,27.77778,31.48148,,,-0.0309,0.0056,-0.0309,0.0,0.0365,-0.0365,1,1,0,,,,,,,-0.15,,0.239,0.239,0.239,0.234,0.232,0.235,2013-07-17,2013-07-08,2013-06-27,2013-07-24,2013-07-10,2013-07-03,13559,6258,31291,-23.23,3.95,-37.97,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,91.667,88.889,55.556,25.0,13.333,33.333,100.0,21.053,21.053,40.0,0.0,10.526,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-18,2013-07-08,2013-07-01,2013-07-23,2013-07-11,2013-07-03,2013-07-17,2013-07-08,2013-06-27,2013-07-24,2013-07-10,2013-07-03,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,31291.0,,p2n,n2p,p2p,p2n,p2n,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.22,1.16,20.13,0.09,1.24,0,0,0,-,0,0,0
2013-07-25,SIGGAS,0.2335,0.2354,0.2335,0.2354,0.2354,41304,0.0,0,0.23483,0.23554,-0.00071,-0.00075,4e-05,,,0.2355,0.23583,0.23528,0.23834,0.23309,,,-0.0006,,0.235,-0.9,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,12.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0019,0.0,0.00068,-0.00095,0.71429,41.66667,,,-12.87833,60.0,46.66667,,60.0,52.77778,35.18519,,52.778,-0.0306,0.0055,-0.0306,0.0,0.0361,-0.0361,1,1,0,,,,,,,-0.15,,0.235,0.239,0.239,0.234,0.232,0.235,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,6258,31291,41304,3.95,-37.97,54.29,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,52.778,91.667,88.889,25.0,13.333,33.333,60.0,100.0,21.053,40.0,0.0,10.526,54.545,53.846,53.333,50.0,46.154,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-25,2013-07-18,2013-07-08,2013-07-23,2013-07-11,2013-07-03,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,2013-07-18,2013-07-16,2013-07-11,2013-07-17,2013-07-12,2013-07-10,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41304.0,,,,n2p,p2p,p2n,p2n,n2p,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.35,1.16,20.29,0.08,1.23,0,0,0,-,0,0,0
2013-07-29,SIGGAS,0.2335,0.2335,0.2316,0.2316,0.2316,59453,0.0,0,0.23433,0.23525,-0.00092,-0.00078,-0.00014,,,0.2352,0.23566,0.23521,0.23827,0.23263,,,-0.0044,,,-0.7,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,10.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,-0.0,-0.0038,0.00068,-0.00122,0.55556,35.71429,35.714,,-18.83071,20.0,40.0,,,44.44444,41.66667,,,-0.0306,0.0046,-0.0307,-0.0001,0.0352,-0.0353,1,1,0,,,,,,,-0.15,,0.235,0.239,0.239,0.234,0.232,0.235,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,31291,41304,59453,-37.97,54.29,67.46,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,52.778,91.667,88.889,25.0,13.333,33.333,60.0,100.0,21.053,40.0,0.0,10.526,54.545,53.846,53.333,35.714,50.0,46.154,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-25,2013-07-18,2013-07-08,2013-07-23,2013-07-11,2013-07-03,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,2013-07-18,2013-07-16,2013-07-11,2013-07-29,2013-07-17,2013-07-12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2p,p2n,p2n,n2p,Life.BearRecovery,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,1,0,0
2013-07-30,SIGGAS,0.2316,0.2316,0.2297,0.2316,0.2316,52152,0.0,0,0.23391,0.23498,-0.00107,-0.00084,-0.00023,,,0.23492,0.2355,0.23514,0.2382,0.23222,,,-0.0044,,,-0.52,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,9.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00068,-0.00095,0.71429,41.66667,,,5.95267,20.0,33.33333,,,44.44444,47.22222,,,-0.0306,0.0058,-0.0328,-0.0022,0.0364,-0.0386,0,0,1,,,,,,-0.15,,,0.235,0.239,0.239,0.234,0.232,0.235,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,41304,59453,52152,54.29,67.46,15.8,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,52.778,91.667,88.889,25.0,13.333,33.333,60.0,100.0,21.053,40.0,0.0,10.526,54.545,53.846,53.333,35.714,50.0,46.154,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-25,2013-07-18,2013-07-08,2013-07-23,2013-07-11,2013-07-03,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,2013-07-18,2013-07-16,2013-07-11,2013-07-29,2013-07-17,2013-07-12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,n2p,p2p,p2n,p2n,n2p,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,1,0,0
2013-07-31,SIGGAS,0.2316,0.2316,0.2297,0.2316,0.2316,155413,0.0,0,0.23356,0.23473,-0.00117,-0.0009,-0.00027,,,0.23467,0.23535,0.23507,0.23814,0.23184,,,-0.0044,,,-0.36,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,8.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00068,-0.00068,1.0,50.0,,50.0,14.286,20.0,20.0,,,22.22222,37.03704,22.222,,-0.0307,0.0068,-0.0347,-0.004,0.0375,-0.0415,0,0,1,,,,,,-0.15,,,0.235,0.239,0.239,0.234,0.232,0.235,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,59453,52152,155413,67.46,15.8,74.62,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,52.778,91.667,88.889,22.222,25.0,13.333,60.0,100.0,21.053,40.0,0.0,10.526,50.0,54.545,53.846,35.714,50.0,46.154,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-07-25,2013-07-18,2013-07-08,2013-07-31,2013-07-23,2013-07-11,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,2013-07-31,2013-07-18,2013-07-16,2013-07-29,2013-07-17,2013-07-12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,155413.0,,,p2p,p2n,p2n,n2p,p2p,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,1,0,0
2013-08-01,SIGGAS,0.2297,0.2316,0.2297,0.2316,0.2316,35463,0.0,0,0.23326,0.2345,-0.00124,-0.00097,-0.00027,,,0.23443,0.2352,0.235,0.23807,0.23152,,,-0.0044,,,-0.22,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,7.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00054,-0.00068,0.8,44.44444,,,-5.55556,20.0,20.0,,,33.33333,33.33333,,33.333,-0.0307,0.0077,-0.0364,-0.0057,0.0384,-0.0441,0,0,1,,,,,,-0.15,,,0.235,0.239,0.239,0.234,0.232,0.235,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,52152,155413,35463,15.8,74.62,-8.98,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,33.333,52.778,91.667,22.222,25.0,13.333,60.0,100.0,21.053,40.0,0.0,10.526,50.0,54.545,53.846,35.714,50.0,46.154,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-08-01,2013-07-25,2013-07-18,2013-07-31,2013-07-23,2013-07-11,2013-07-25,2013-07-17,2013-07-08,2013-07-24,2013-07-10,2013-07-03,2013-07-31,2013-07-18,2013-07-16,2013-07-29,2013-07-17,2013-07-12,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,35463.0,,p2n,p2n,n2p,p2p,p2n,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,1,0,0
2013-08-02,SIGGAS,0.2316,0.2316,0.2297,0.2297,0.2297,46937,0.0,0,0.23271,0.23414,-0.00143,-0.00106,-0.00037,,,0.23407,0.23499,0.2349,0.23799,0.23128,,,-0.0063,0.23,,-0.12,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,6.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,-0.0,-0.0019,0.00054,-0.00081,0.66667,40.0,40.0,,-10.0,0.0,13.33333,0.0,,22.22222,25.92593,22.222,,-0.0309,0.0092,-0.0392,-0.0083,0.0401,-0.0484,0,0,1,,,,,,-0.15,,,0.235,0.239,0.239,0.23,0.234,0.232,2013-07-25,2013-07-17,2013-07-08,2013-08-02,2013-07-24,2013-07-10,155413,35463,46937,74.62,-8.98,-2.15,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,33.333,52.778,91.667,22.222,22.222,25.0,60.0,100.0,21.053,0.0,40.0,0.0,50.0,54.545,53.846,40.0,35.714,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-08-01,2013-07-25,2013-07-18,2013-08-02,2013-07-31,2013-07-23,2013-07-25,2013-07-17,2013-07-08,2013-08-02,2013-07-24,2013-07-10,2013-07-31,2013-07-18,2013-07-16,2013-08-02,2013-07-29,2013-07-17,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,,p2n,p2n,n2p,p2p,p2n,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,15.95,1.16,19.8,0.09,1.26,0,0,0,-,1,0,0
2013-08-05,SIGGAS,0.2316,0.2316,0.2316,0.2316,0.2316,3129,0.0,0,0.23254,0.23395,-0.00141,-0.00113,-0.00028,,,0.23388,0.23485,0.23483,0.23793,0.23116,,,-0.0044,,,-0.07,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,5.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0019,0.0,0.00068,-0.00081,0.83333,45.45455,,45.455,5.45455,20.0,13.33333,,,44.44444,33.33333,,,-0.031,0.0097,-0.0405,-0.0095,0.0407,-0.0502,0,0,1,,,,,,-0.15,,,0.235,0.239,0.239,0.23,0.234,0.232,2013-07-25,2013-07-17,2013-07-08,2013-08-02,2013-07-24,2013-07-10,35463,46937,3129,-8.98,-2.15,-64.03,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,33.333,52.778,91.667,22.222,22.222,25.0,60.0,100.0,21.053,0.0,40.0,0.0,45.455,50.0,54.545,40.0,35.714,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-08-01,2013-07-25,2013-07-18,2013-08-02,2013-07-31,2013-07-23,2013-07-25,2013-07-17,2013-07-08,2013-08-02,2013-07-24,2013-07-10,2013-08-05,2013-07-31,2013-07-18,2013-08-02,2013-07-29,2013-07-17,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,,,,3129.0,p2n,n2p,p2p,p2n,n2n,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,0,0,0
2013-08-06,SIGGAS,0.2316,0.2354,0.2316,0.2316,0.2316,18774,0.0,0,0.23239,0.23378,-0.00138,-0.00118,-0.0002,,,0.2337,0.23473,0.23477,0.23786,0.2312,,,-0.0044,,0.232,-0.09,0.43,-4.31,1.35,-2.22,0.91,-0.9,3.64,4.0,6.0,13.0,15.0,26.0,11.0,17.0,19.0,0.0,0.0,0.00054,-0.00081,0.66667,40.0,,,-5.455,20.0,13.33333,,20.0,44.44444,37.03704,,,-0.0313,-0.0107,-0.0416,-0.0103,0.0206,-0.0309,0,0,0,,,,,,-0.15,,,0.232,0.235,0.239,0.23,0.234,0.232,2013-08-06,2013-07-25,2013-07-17,2013-08-02,2013-07-24,2013-07-10,46937,3129,18774,-2.15,-64.03,-19.51,0,0,1,0,0,-0.0,-0.0,0.008,-0.001,-0.002,-0.002,-0.00079,-0.00088,0.00686,-0.00089,-0.00125,-0.00137,33.333,52.778,91.667,22.222,22.222,25.0,20.0,60.0,100.0,0.0,40.0,0.0,45.455,50.0,54.545,40.0,35.714,50.0,2013-07-18,2013-07-09,2013-05-30,2013-07-17,2013-06-27,2013-05-06,2013-08-01,2013-07-25,2013-07-18,2013-08-02,2013-07-31,2013-07-23,2013-08-06,2013-07-25,2013-07-17,2013-08-02,2013-07-24,2013-07-10,2013-08-05,2013-07-31,2013-07-18,2013-08-02,2013-07-29,2013-07-17,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,p2n,n2p,p2p,p2n,n2n,Life.BearEnd,Life.BearRecovery,Life.Bear,Life.BearRecovery,Life.Bear,,,1.44,16.08,1.16,19.97,0.09,1.25,0,0,0,-,0,0,0
